name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
ivory coast,2017-11-04,32,22.1,26.5,36.9,22.1,28.3,22.6,80.7,0.2,100,8.33,rain,,,,18.4,207.2,1011.8,46.9,9.8,171.1,14.9,6,,2017-11-04T06:08:44,2017-11-04T18:00:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-05,32.1,23,26.6,36.9,23,28.1,22.9,82,0.3,100,4.17,rain,,,,11.2,224.5,1011.4,63.1,9.3,234.4,20.3,8,,2017-11-05T06:08:55,2017-11-05T18:00:21,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-11-06,31,23,25.6,35.5,23,26.4,22.9,85.9,8.868,100,12.5,rain,,,,18.4,225.2,1011,71.5,10,159.5,13.8,5,,2017-11-06T06:09:06,2017-11-06T18:00:15,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-11-07,32,21.7,26,35.6,21.7,27.3,22.1,81.1,6.397,100,8.33,rain,,,,11.2,212.9,1010,64.6,9.8,131,11.2,6,,2017-11-07T06:09:18,2017-11-07T18:00:09,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-08,33,21.7,26.2,40.6,21.7,28.1,22.8,82.9,0,0,0,,,,,11.2,209.5,1010.4,46.7,8.1,230.9,19.9,8,,2017-11-08T06:09:31,2017-11-08T18:00:04,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-09,32,22.8,26.4,36.8,22.8,28,23.4,84.9,3.853,100,4.17,rain,,,,14.8,211.4,1010.6,55.8,8.5,231.4,20.1,8,,2017-11-09T06:09:45,2017-11-09T18:00:01,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-10,33,23,26.4,37.8,23,27.8,23,83.7,0.4,100,16.67,rain,,,,11.2,234.6,1010.6,65.3,9.1,164.3,14.2,5,,2017-11-10T06:09:59,2017-11-10T17:59:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-11,32.9,22.9,26.6,38,22.9,28.3,22.9,81.7,0,0,0,,,,,18.4,223.9,1010.3,70,9.6,232.9,20.2,8,,2017-11-11T06:10:14,2017-11-11T17:59:56,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-12,32.1,21.9,25.7,39.2,21.9,27.2,22.8,84.3,0.1,100,4.17,rain,,,,11.2,199.7,1009.3,48.2,7.5,247.9,21.5,9,,2017-11-12T06:10:30,2017-11-12T17:59:56,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-11-13,32,22.5,25.5,36.9,22.5,26.6,23.2,87.9,0.2,100,8.33,rain,,,,11.2,221.5,1009.5,42.5,8.4,253.4,22,9,,2017-11-13T06:10:47,2017-11-13T17:59:56,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-14,32,22.8,25.4,36.8,22.8,26.4,23.4,89.6,4.453,100,8.33,rain,,,,11.2,232.2,1009.4,51,8,233,20.1,8,,2017-11-14T06:11:04,2017-11-14T17:59:57,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-15,32.1,22.7,26.4,36.7,22.7,28,22.9,82.7,1.5,100,25,rain,,,,14.8,218.6,1009.5,52.7,9.7,176.9,15.3,6,,2017-11-15T06:11:22,2017-11-15T18:00:00,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-16,31,23,25.6,36.6,23,26.7,23.2,87.9,0.482,100,4.17,rain,,,,18.1,214.4,1010.6,76.3,9.2,73.3,6.4,3,,2017-11-16T06:11:41,2017-11-16T18:00:03,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-17,32,23,26,36.9,23,27.6,23.4,86.5,0,0,0,,,,,14.5,230.3,1010.2,66.9,8.4,137.2,11.7,5,,2017-11-17T06:12:00,2017-11-17T18:00:07,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-11-18,32.1,21.8,26.1,35.9,21.8,27.6,22.7,83,0.1,100,4.17,rain,,,,14.8,226.4,1010.1,51.6,9.1,164,14.3,6,,2017-11-18T06:12:20,2017-11-18T18:00:13,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-19,31.8,22,26,36.6,22,27.7,22.8,83.9,0.037,100,4.17,rain,,,,25.9,204.8,1009.6,58.4,9.2,186,16,6,,2017-11-19T06:12:41,2017-11-19T18:00:19,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-20,31.1,21,26.1,35.6,21,27.6,22.5,82.4,0.771,100,4.17,rain,,,,14.9,226.8,1011.2,46.1,10,237.9,20.7,8,,2017-11-20T06:13:02,2017-11-20T18:00:26,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-21,31.2,22,25.5,36.6,22,27.1,22.5,84.9,8.668,100,4.17,rain,,,,21.9,267.4,1010.8,46.4,9.2,223.8,19.3,8,,2017-11-21T06:13:24,2017-11-21T18:00:35,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-22,31.8,22,25.6,36.7,22,27,22.7,85.2,6.353,100,12.5,rain,,,,11.2,221.6,1010.7,46.3,9.3,158.2,13.5,6,,2017-11-22T06:13:47,2017-11-22T18:00:44,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,DIDK,65563099999"
ivory coast,2017-11-23,32,22.1,26.1,36.9,22.1,27.5,23.2,85.4,6,100,4.17,rain,,,,18.4,210.5,1011,57.2,8.7,158.3,13.6,6,,2017-11-23T06:14:10,2017-11-23T18:00:54,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-24,31.9,22,26,36.6,22,27.9,22.8,83.7,0.2,100,4.17,rain,,,,33.5,247.5,1011.3,72.9,8.8,205.4,17.7,8,,2017-11-24T06:14:34,2017-11-24T18:01:05,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-25,31.1,21,25.4,36.6,21,27,22.1,83.2,0.3,100,4.17,rain,,,,18.1,215.7,1011.7,70.5,9.5,186.7,16.1,6,,2017-11-25T06:14:58,2017-11-25T18:01:17,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-26,31,21.1,25.3,36.6,21.1,27.1,23.2,88.7,10.788,100,8.33,rain,,,,18.4,227.6,1012.1,65.4,8.3,195.9,16.9,7,,2017-11-26T06:15:23,2017-11-26T18:01:30,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-27,31.9,20,25.1,36.6,20,26.4,22,84.7,0,0,0,,,,,11.2,241.4,1013,49.9,8.3,247.3,21.3,9,,2017-11-27T06:15:49,2017-11-27T18:01:44,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,DIDK,65563099999"
ivory coast,2017-11-28,32,20,24.7,36.8,20,25.9,22,86.4,0,0,0,,,,,11.2,234.7,1012.7,55.3,8.1,255.5,22.1,9,,2017-11-28T06:16:15,2017-11-28T18:01:59,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-29,31.1,21,25,34.7,21,26,22.2,86.2,0,0,0,,,,,11.2,241.1,1012,52.2,8.2,253.7,21.9,9,,2017-11-29T06:16:41,2017-11-29T18:02:15,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-11-30,32,21.8,25.8,36.9,21.8,27.7,22.8,84.8,0,0,0,,,,,14.5,232.4,1012.3,37.2,9.1,246.5,21.4,9,,2017-11-30T06:17:08,2017-11-30T18:02:32,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-01,31.1,21.9,25.4,37.2,21.9,26.8,23.3,89.4,0,0,0,,,,,11.2,231.5,1010.8,39.5,7.6,251.9,21.7,9,,2017-12-01T06:17:36,2017-12-01T18:02:49,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-02,32.1,23,26,36.9,23,27.4,23.1,86,0,0,0,,,,,11.2,252.1,1010.6,43.9,7.8,255.7,22.2,9,,2017-12-02T06:18:04,2017-12-02T18:03:08,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,DIDK,65563099999"
ivory coast,2017-12-03,32,22,25.5,36.9,22,27,22.8,86,0,0,0,,,,,14.8,243.1,1010.9,40.5,8.4,250.7,21.6,9,,2017-12-03T06:18:32,2017-12-03T18:03:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-04,32.2,21.2,26.4,38,21.2,28.5,23.1,83.8,0,0,0,,,,,11.2,232,1011.1,35,8.8,207.9,17.9,8,,2017-12-04T06:19:00,2017-12-04T18:03:47,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-05,32.1,22.1,25.7,38,22.1,27.2,23.3,87.5,0,0,0,,,,,11.2,253,1010.6,43.9,8.6,140.3,12.2,5,,2017-12-05T06:19:29,2017-12-05T18:04:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-06,34.1,21.1,25.8,36.7,21.1,27.2,22.7,85.3,0,0,0,,,,,11.2,247.6,1009.4,53.7,8.7,225.1,19.4,8,,2017-12-06T06:19:59,2017-12-06T18:04:29,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-12-07,30.1,22,25.6,35.2,22,27,23.4,88.3,0.1,100,4.17,rain,,,,11.2,257.7,1009.3,49.9,6.4,155.8,13.4,6,,2017-12-07T06:20:28,2017-12-07T18:04:51,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-12-08,29.1,21.9,25,33.8,21.9,25.9,23.2,90.7,0.2,100,8.33,rain,,,,11.2,240.5,1009.8,51.2,7.7,203.1,17.6,7,,2017-12-08T06:20:58,2017-12-08T18:05:14,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-09,32.1,21.1,26.1,35,21.1,27.3,22.1,80.9,0.2,100,8.33,rain,,,,14.8,266.2,1010.4,27.7,8,177.7,15.2,6,,2017-12-09T06:21:28,2017-12-09T18:05:38,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-10,31.1,21.9,25.5,30.6,21.9,25.6,19.5,73.7,0,0,0,,,,,18.4,10.5,1010.6,12.5,3.5,175.5,15.1,7,,2017-12-10T06:21:58,2017-12-10T18:06:02,0.75,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-11,32,18.7,24.4,36.4,18.7,24.9,18.2,72.4,0,0,0,,,,,11.2,347,1011,0.3,3.3,194.2,16.8,7,,2017-12-11T06:22:28,2017-12-11T18:06:27,0.77,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-12,33.5,18.8,24.7,36.7,18.8,25.4,19.6,76,0,0,0,,,,,11.2,265.1,1010.9,4.5,3.2,205.9,17.6,8,,2017-12-12T06:22:59,2017-12-12T18:06:53,0.8,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-12-13,35,19.8,26.7,41.9,19.8,27.9,21,73.8,0,0,0,,,,,18.1,197.5,1010.5,17.7,2.1,199.5,17.1,7,,2017-12-13T06:23:29,2017-12-13T18:07:19,0.84,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-14,32.6,22.9,26.5,36.9,22.9,27.8,22.3,80.8,0.5,100,20.83,rain,,,,37.1,239.9,1011.3,34.7,3.2,186.6,16,7,,2017-12-14T06:24:00,2017-12-14T18:07:45,0.87,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-15,31.5,22.7,26,36.5,22.7,27.5,23.5,87.3,6,100,4.17,rain,,,,14.2,246,1011,36.9,3.9,195.9,17,7,,2017-12-15T06:24:30,2017-12-15T18:08:13,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-16,33.3,23.4,27.3,35.9,23.4,28.7,22.6,78.4,1.1,100,33.33,rain,,,,11.2,248.8,1011.1,20.1,5.6,193.9,16.7,7,,2017-12-16T06:25:01,2017-12-16T18:08:40,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-17,34.1,23.2,27.7,37.4,23.2,28.8,21.9,74.1,0.1,100,4.17,rain,,,,14.8,255,1010.9,21.9,6.5,181.1,15.5,6,,2017-12-17T06:25:31,2017-12-17T18:09:08,0.97,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"65562099999,DIYO,DIDK,remote,65563099999"
ivory coast,2017-12-18,33.2,23.6,27.4,36.2,23.6,28.9,22.5,76.9,0,0,0,,,,,14.8,225.6,1010.3,52.6,7.8,219.5,18.8,8,,2017-12-18T06:26:02,2017-12-18T18:09:37,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2017-12-19,33.2,23.7,27.5,36.2,23.7,28.9,22.7,77.5,0.1,100,4.17,rain,,,,16.9,242.7,1009.7,45.9,7.9,200.3,17.3,7,,2017-12-19T06:26:32,2017-12-19T18:10:06,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-20,31.1,22.9,26,34.7,22.9,27.1,22.8,83.6,0.3,100,8.33,rain,,,,11.2,229.8,1010,42.6,7.8,133.7,11.4,5,,2017-12-20T06:27:02,2017-12-20T18:10:35,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-21,33.1,22.7,26.4,32.5,22.7,26.6,20.3,73.7,0.222,100,8.33,rain,,,,14.9,284.8,1010.7,31.2,7,115.4,10,4,,2017-12-21T06:27:32,2017-12-21T18:11:05,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-22,31.1,19.1,24.6,29.9,19.1,24.3,14.8,59,0,0,0,,,,,18.4,351.2,1012.5,22.5,6.7,194.8,16.8,7,,2017-12-22T06:28:02,2017-12-22T18:11:35,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-23,32.1,17,23.8,30.2,17,23.3,9.9,45.8,0,0,0,,,,,22.3,351.8,1011.9,0.7,4.3,240.9,20.8,9,,2017-12-23T06:28:31,2017-12-23T18:12:05,0.18,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-24,32.1,16.1,23.2,30,16.1,22.7,10.8,52.4,0,0,0,,,,,14.8,342.9,1011.1,5.8,3.9,234.3,20.2,8,,2017-12-24T06:29:00,2017-12-24T18:12:35,0.21,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,65563099999"
ivory coast,2017-12-25,33.1,14.1,23.6,31.8,14.1,23.3,14.1,61,0,0,0,,,,,18.4,328.6,1010.4,0.3,3.3,230.5,19.8,8,,2017-12-25T06:29:29,2017-12-25T18:13:06,0.24,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-26,34.5,17.8,25,36.1,17.8,25,16.9,66.1,0,0,0,,,,,15.5,357.7,1010.4,11.7,3,202.7,17.4,7,,2017-12-26T06:29:58,2017-12-26T18:13:37,0.25,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-27,34.6,17.2,25,32.8,17.2,25,16.4,65.5,0,0,0,,,,,11.2,330.7,1010.6,7.4,3,216.2,18.6,8,,2017-12-27T06:30:26,2017-12-27T18:14:07,0.31,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,65563099999"
ivory coast,2017-12-28,33.4,19,25.8,35.5,19,26.7,20.3,74.5,0,0,0,,,,,14.8,209.3,1010.3,5.3,3.4,213.3,18.4,8,,2017-12-28T06:30:54,2017-12-28T18:14:38,0.34,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-29,33.1,21,26.6,36.2,21,28,21.9,77.8,0,0,0,,,,,11.2,254.5,1010.9,25.8,4.4,189.4,16.4,7,,2017-12-29T06:31:21,2017-12-29T18:15:09,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-30,35.1,22.1,27.2,35.3,22.1,27.8,20.2,70.3,0,0,0,,,,,11.2,335.5,1011.9,13.7,4.7,218.6,18.9,8,,2017-12-30T06:31:48,2017-12-30T18:15:40,0.41,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2017-12-31,34.1,20,25.8,35.9,20,26.4,20,74.2,0,0,0,,,,,11.2,248.8,1011.6,19.7,4.1,236.4,20.3,8,,2017-12-31T06:32:14,2017-12-31T18:16:12,0.45,Clear,Clear conditions throughout the day.,clear-day,"65562099999,DIYO,remote,DIDK,65563099999"
ivory coast,2018-01-01,34.1,18.1,25.1,32.4,18.1,24.8,15.6,63.3,0,0,0,,,,,14.8,0.8,1011,1.7,4.8,213.1,18.4,8,,2018-01-01T06:32:40,2018-01-01T18:16:42,0.48,Clear,Clear conditions throughout the day.,clear-day,"65562099999,65563099999"
ivory coast,2018-01-02,33.4,16.1,24.6,31.8,16.1,24.3,15.2,62.3,0,0,0,,,,,14.2,358.2,1010.3,3.6,4.4,224.4,19.4,8,,2018-01-02T06:33:05,2018-01-02T18:17:13,0.5,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-03,33.1,17.1,24.7,30.8,17.1,24,11.2,49.7,0,0,0,,,,,18.4,24.6,1011.5,0.1,3,207.6,18,8,,2018-01-03T06:33:30,2018-01-03T18:17:44,0.55,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-04,34.1,17.4,24.8,32.5,17.4,24.3,13.3,54.8,0,0,0,,,,,39.2,15.7,1012.5,12.7,2.5,197.9,17.1,7,,2018-01-04T06:33:54,2018-01-04T18:18:15,0.58,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-05,33.2,17.1,25.2,31.7,17.1,24.8,14.9,58.5,0,0,0,,,,,10.7,214.6,1012.2,8.7,2,158.9,13.6,6,,2018-01-05T06:34:17,2018-01-05T18:18:45,0.61,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-06,34.2,18.1,26.2,33.4,18.1,26.1,16.7,60.7,0,0,0,,,,,11.2,248.8,1011.3,6,2,195.5,16.8,7,,2018-01-06T06:34:40,2018-01-06T18:19:16,0.65,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-07,34.1,21.1,26.8,34.2,21.1,27.5,20.1,70.6,0,0,0,,,,,18.4,232.8,1010.7,22.1,2.7,217.5,18.7,8,,2018-01-07T06:35:02,2018-01-07T18:19:46,0.68,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,65563099999"
ivory coast,2018-01-08,34.2,21.1,27.1,36.3,21.1,28.2,21,72.1,0,0,0,,,,,11.2,231,1011.4,28.4,3.8,186.8,16.1,7,,2018-01-08T06:35:23,2018-01-08T18:20:16,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-09,34.1,21.4,27.2,35.9,21.4,28.2,20.6,70.6,0.754,100,4.17,rain,,,,18.4,345,1011.5,26.3,6.9,213.2,18.4,7,,2018-01-09T06:35:44,2018-01-09T18:20:45,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"65562099999,remote,65563099999"
ivory coast,2018-01-10,34.7,20.1,26.6,39.5,20.1,27,18.9,68.3,0,0,0,,,,,14.8,140.3,1011.9,28.4,7.5,238.8,20.6,8,,2018-01-10T06:36:04,2018-01-10T18:21:14,0.78,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-11,35.5,16.1,24.8,33.6,16.1,24.2,13,57.6,0,0,0,,,,,14.2,272.7,1011.9,0.4,5.1,252.3,21.8,9,,2018-01-11T06:36:23,2018-01-11T18:21:43,0.81,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-12,35.1,18.9,25.5,32.9,18.9,25,13.8,55.6,0,0,0,,,,,11.2,296.6,1011.9,12.5,4.9,266.7,23,9,,2018-01-12T06:36:41,2018-01-12T18:22:12,0.85,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-13,35.4,16,24.5,32.8,16,23.8,11.1,53.5,0,0,0,,,,,14.8,325.4,1010.9,19.6,4.1,257.5,22.2,9,,2018-01-13T06:36:58,2018-01-13T18:22:40,0.88,Clear,Clear conditions throughout the day.,clear-day,"65562099999,remote,65563099999"
ivory coast,2018-01-14,35.2,15.1,24.8,35.2,15.1,24.5,13.2,54.4,0,0,0,,,,,11.2,253.8,1010.9,1.3,5,259.9,22.5,9,,2018-01-14T06:37:15,2018-01-14T18:23:07,0.91,Clear,Clear conditions throughout the day.,clear-day,"65562099999,65563099999"
ivory coast,2018-01-15,33.2,17.1,25.1,33.7,17.1,25.3,17.8,68.8,0,0,0,,,,,15.5,206.1,1011,37.3,6.2,245.2,21,9,,2018-01-15T06:37:31,2018-01-15T18:23:35,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-16,34.1,19.9,26.8,35.2,19.9,27.4,19.7,69,0,0,0,,,,,14.8,231.3,1011.3,58,9.2,176.9,15.1,7,,2018-01-16T06:37:46,2018-01-16T18:24:01,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-17,33.3,22.1,27.2,35.4,22.1,28.5,21.4,73.2,0,0,0,,,,,14.8,247.3,1011.1,45.3,9.1,194.9,16.8,7,,2018-01-17T06:38:00,2018-01-17T18:24:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-18,35.6,21.1,27.5,36.4,21.1,28.2,20,68.5,0,0,0,,,,,11.2,260.7,1010.3,23.4,6.6,213.2,18.4,7,,2018-01-18T06:38:13,2018-01-18T18:24:53,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-19,36.1,23.1,28.1,36.4,23.1,28.8,20.2,66.8,0,0,0,,,,,14.8,224,1010.5,26.7,5.4,243.5,21,9,,2018-01-19T06:38:25,2018-01-19T18:25:19,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-20,35.4,22.7,27.7,36.4,22.7,28.2,20.5,69.9,0,0,0,,,,,14.8,240.2,1010,39.8,7.1,236.4,20.4,9,,2018-01-20T06:38:36,2018-01-20T18:25:43,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-21,36.1,21.1,27.4,34.2,21.1,27,15.9,58.4,0,0,0,,,,,14.8,296,1010.3,21.4,6.1,274.6,23.8,10,,2018-01-21T06:38:46,2018-01-21T18:26:07,0.15,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-22,35.6,17.2,25.5,34,17.2,25,13.6,55,0,0,0,,,,,18.4,27.2,1009.7,23.6,5.3,233.9,20.3,8,,2018-01-22T06:38:56,2018-01-22T18:26:31,0.19,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-23,33.1,18.8,25.2,34,18.8,25.7,19.1,72.1,0,0,0,,,,,11.2,268.1,1010.1,36.8,5.8,198.8,17.1,7,,2018-01-23T06:39:04,2018-01-23T18:26:54,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
ivory coast,2018-01-24,34.1,21.6,26.7,33.9,21.6,26.9,19.1,67.6,0,0,0,,,,,18.4,303.1,1010.1,41.3,5.9,228.5,19.7,8,,2018-01-24T06:39:12,2018-01-24T18:27:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65562099999,remote,65563099999"
